gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000115295,CLIP4,1.48872269895,0.0772752015592,0.136560405163,0.0359426196815,0.0466132715603,0.0421489805816,0.034713223771,12,13,13
ENSG00000108788,MLX,-1.48868768071,-0.065895427465,0.136569630522,0.0819151888528,0.0955634703962,0.00320154178789,0.0042259138172,12,14,14
ENSG00000180543,TSPYL5,-1.48730194762,-0.0669792483694,0.136935080367,0.0305196897448,0.0431483841929,0.0507835981947,0.0399996764673,14,14,14
ENSG00000171202,TMEM126A,-1.48657009063,-0.0325494014789,0.13712839217,0.0970147797326,0.038574672174,0.0650822552002,0.0485329851345,33,37,37
ENSG00000105607,GCDH,1.48600481542,0.0239942734294,0.137277847293,0.286922975157,0.527571741636,7.92746886943e-16,4.12628761377e-14,16,16,16
ENSG00000175264,CHST1,1.4848799064,0.0337801060626,0.137575639708,0.24087145861,0.0732311218571,0.010320229071,0.0112261889075,73,82,82
ENSG00000175395,ZNF25,1.4841232817,0.0616883895925,0.137776217776,0.0786926917332,0.117280739401,0.001019652226,0.00160747340895,13,17,17
ENSG00000162931,TRIM17,1.48373813721,0.0285347118761,0.137878404529,0.270876379856,0.0776955562763,0.00816691666139,0.00925118911796,58,67,67
ENSG00000182253,SYNM,1.48311088783,0.0393766512656,0.138044951723,0.131891666116,0.187750549948,2.22116975849e-05,6.26628772677e-05,20,23,23
ENSG00000148082,SHC3,1.48307328787,0.0369632633899,0.138054940186,0.139909895363,0.05261739438,0.0305918883896,0.0269611808741,67,81,81
ENSG00000214087,ARL16,1.4817703425,0.0171559636567,0.138401412931,0.513904732618,0.338246451444,2.27783264636e-09,1.99824169401e-08,75,99,99
ENSG00000089041,P2RX7,1.48129927775,0.0641627069054,0.138526840884,0.0363974591205,0.166106874529,7.36626309691e-05,0.000173623117255,17,23,23
ENSG00000138802,SEC24B,1.48120296001,0.560712657249,0.138552497686,0.00051612364493,0.0464433850286,0.0425347296878,0.0349571712358,1,1,1
ENSG00000162976,PQLC3,1.48089402175,0.0369932725173,0.138634816344,0.106396022772,0.133471032718,0.000430939540623,0.000780195509428,20,22,22
ENSG00000120903,CHRNA2,1.48076327514,0.0184935397017,0.138669665993,0.422647976443,0.27149731686,1.65028181314e-07,8.76510229223e-07,72,74,74
ENSG00000184005,ST6GALNAC3,1.48015067725,0.0796174824317,0.138833039821,0.0265824576687,0.117284665432,0.00101944030304,0.00160747340895,2,3,3
ENSG00000099840,IZUMO4,-1.47958499917,-0.0754457539028,0.138984032206,0.0477522422261,0.0761845755235,0.00883987882857,0.0098667654232,16,18,18
ENSG00000181350,FAM211A,-1.47878789902,-0.329877684329,0.139197011029,0.00129372533119,0.0540944208547,0.0282836744147,0.0253678267977,1,1,1
ENSG00000169744,LDB2,1.47831761917,0.120962087623,0.139322783875,0.0127471350372,0.0589826748875,0.0218348236104,0.020564178614,12,14,14
ENSG00000174165,ZDHHC24,-1.47744194628,-0.0484152360866,0.139557209168,0.0610205959101,0.088572984243,0.00461914011616,0.00574497331823,23,23,23
ENSG00000125633,CCDC93,1.47687980646,0.0908350075297,0.139707858851,0.101391439396,0.077408717761,0.00829059516436,0.00936411577345,57,64,64
ENSG00000155749,ALS2CR12,1.47575845334,0.0530578876624,0.140008747721,0.0629131743115,0.096855000915,0.00299170283095,0.00399964840133,14,16,16
ENSG00000114473,IQCG,-1.47546486299,-0.0709642385496,0.140087608123,0.031577664988,0.0463639159944,0.0427164228669,0.0350880284072,7,8,8
ENSG00000129515,SNX6,-1.47523206115,-0.0150329229866,0.140150164595,0.663605479701,0.11436765296,0.00118954924319,0.00183645226239,118,139,139
ENSG00000115183,TANC1,-1.47492544965,-0.0234297010208,0.140232587344,0.271935788957,0.163636686538,8.43385225828e-05,0.000195539542407,53,61,61
ENSG00000183172,SMDT1,1.47477580382,0.0195992927326,0.140272828402,0.432788361026,0.413194886268,1.11086199444e-11,1.70024550706e-10,48,56,56
ENSG00000186648,LRRC16B,1.47384500435,0.0677566290232,0.140523327913,0.0462880431409,0.142861925904,0.00026039674143,0.000512107632311,4,5,5
ENSG00000170502,NUDT9,1.47306309894,0.0281710736248,0.140734022373,0.206885044946,0.147628533535,0.000201377634598,0.000410246875212,69,77,77
ENSG00000130037,KCNA5,-1.47289489398,-0.101127820855,0.14077937909,0.0490164399143,0.115655982557,0.00111120593467,0.00173267326829,13,13,13
ENSG00000143756,FBXO28,-1.47241088799,-0.944692236653,0.14090995473,0.000142208445146,0.0541484169193,0.0282027455298,0.0253170536212,2,2,2
ENSG00000171044,XKR6,1.47110224633,0.03548339202,0.141263467644,0.130829288617,0.122497649005,0.000773259900903,0.00127234674389,22,29,29
ENSG00000104219,ZDHHC2,1.46828598224,0.0326136025375,0.142026556996,0.171643571563,0.106035661054,0.00184627562841,0.00266819749028,64,70,70
ENSG00000144567,FAM134A,-1.46671564429,-0.0298478352666,0.142453425312,0.227128931316,0.0809690145616,0.00687980355033,0.00801411231637,51,63,63
ENSG00000158220,ESYT3,-1.46608477835,-0.0158453570417,0.142625192031,0.588764256904,0.252471518232,5.23846633941e-07,2.41296301421e-06,75,86,86
ENSG00000143847,PPFIA4,-1.46506234535,-0.0308079389813,0.142903908807,0.161586331637,0.0655201549405,0.0154713736336,0.0155411929986,40,55,55
ENSG00000163444,TMEM183A,1.46488170275,0.0331254543624,0.142953195671,0.173724941462,0.372448323428,2.16410998935e-10,2.48477247212e-09,19,24,24
ENSG00000139832,RAB20,1.46456694603,0.117304863989,0.143039105652,0.00938789510246,0.0850732718804,0.00554881107797,0.00668045692605,1,1,1
ENSG00000171160,MORN4,1.46413839651,0.0374470935992,0.143156138025,0.0922567529426,0.105496283818,0.00189946579547,0.00272865192329,26,29,29
ENSG00000168273,SMIM4,-1.4635999516,-0.0645915443873,0.1433032858,0.0322284852588,0.0463352847967,0.0427820795751,0.0351327194044,8,9,9
ENSG00000085662,AKR1B1,-1.46094907731,-0.0512554999296,0.144029416764,0.0811847551228,0.0700056477733,0.0122231189098,0.012878937593,29,31,31
ENSG00000153815,CMIP,-1.46059398352,-0.0478747199804,0.144126898387,0.0823639228417,0.0736322086332,0.0101054369188,0.01103867994,18,21,21
ENSG00000061273,HDAC7,-1.45935532721,-0.0430893681248,0.144467334735,0.0873923133383,0.0391727404273,0.0629951855596,0.0474258813367,28,31,31
ENSG00000204128,C2orf72,1.45888293929,0.0371633734655,0.144597329587,0.100139127548,0.108242119297,0.00164364750998,0.00242334240724,20,21,21
ENSG00000127585,FBXL16,1.45870080825,1.03251083017,0.144647473552,0.000149681690418,0.140253028832,0.0002996143977,0.000576527942041,2,2,2
ENSG00000068654,POLR1A,-1.45829637994,-0.031298606611,0.144758867621,0.139104207323,0.265640394846,2.36169134303e-07,1.20048518691e-06,24,25,25
ENSG00000116285,ERRFI1,-1.45800247268,-0.0445801141885,0.144839861457,0.141186950657,0.0862660990627,0.00521265639636,0.0063498387304,27,28,28
ENSG00000221968,FADS3,1.45724573243,0.0606318461486,0.145048560813,0.041574245955,0.0926250737665,0.00373512868445,0.00479840401097,14,14,14
ENSG00000118454,ANKRD13C,-1.45655825227,-0.459174239927,0.145238358734,0.000809880045895,0.041823988619,0.0545513955835,0.04232687272,3,3,3
ENSG00000110660,SLC35F2,-1.45582286968,-0.0432177111234,0.145441591933,0.110416323759,0.165785700626,7.49716001527e-05,0.000176442035281,20,22,22
ENSG00000116688,MFN2,-1.45508980751,-0.802743466643,0.145644400521,0.000151271993804,0.0412296184656,0.0563357667442,0.0434415575171,1,1,1
ENSG00000177182,CLVS1,1.45367534892,0.0241096448055,0.146036335718,0.260272689112,0.206304451901,7.78953413803e-06,2.52092759933e-05,62,65,65
ENSG00000130304,SLC27A1,-1.45317096311,-0.0271046150523,0.146176292082,0.189612661634,0.309619955043,1.49820639898e-08,1.03516460568e-07,23,24,24
ENSG00000175920,DOK7,-1.45307497749,-0.0298603410484,0.146202937679,0.207644003217,0.188233825872,2.1618951909e-05,6.11563789984e-05,28,54,54
ENSG00000186994,KANK3,1.45281652962,0.0285326428003,0.146274701249,0.240299748972,0.349217162582,1.0843872127e-09,1.01394435619e-08,51,61,61
ENSG00000198816,ZNF358,-1.45266422939,-0.947266236206,0.14631700328,0.000161693240127,0.0603112650924,0.0203557911826,0.019446850156,2,2,2
ENSG00000065485,PDIA5,-1.45196869381,-0.0637877128432,0.146510310221,0.0619338901932,0.0851018519617,0.00554050908597,0.00667591572441,23,26,26
ENSG00000075826,SEC31B,1.45103041325,0.0261090026337,0.146771391616,0.172813620349,0.238960021043,1.17117598103e-06,4.83183106595e-06,55,57,57
ENSG00000166377,ATP9B,-1.45082438161,-0.0424898525978,0.146828768599,0.108977083782,0.117551998733,0.00100511203362,0.00158750201405,42,59,59
ENSG00000083444,PLOD1,-1.45035744439,-0.0353289737732,0.146958867701,0.104883079428,0.0904746521211,0.00418093078631,0.00529058899266,37,42,42
ENSG00000167207,NOD2,-1.44948158454,-0.196751453784,0.147203139483,0.0370557453413,0.0398297872139,0.0607828352642,0.0460820748896,5,5,5
ENSG00000125450,NUP85,1.44808132209,0.0214203635205,0.147594308546,0.340624723822,0.393993542549,4.61036727673e-11,6.15312684456e-10,58,63,63
ENSG00000131711,MAP1B,-1.44756276661,-0.0297913990936,0.147739370562,0.160920175796,0.254691764483,4.58410793309e-07,2.15282828417e-06,52,56,56
