gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000183513,COA5,3.34635433063,0.109688932484,0.000818816894895,0.0617040871164,0.0891721176404,0.0031241401804,0.0057684419673,10,10,10
ENSG00000173226,IQCB1,-3.33161461382,-0.0560489544722,0.000863437369108,0.264821773201,0.161454941455,4.95393329195e-05,0.000183035766376,71,78,78
ENSG00000140691,ARMC5,3.31241286288,0.060596215973,0.000924949347558,0.269559097512,0.164028262384,4.25730867218e-05,0.000160154077087,81,132,132
ENSG00000243335,KCTD7,3.31029324053,0.144160809946,0.00093198277555,0.0510604165192,0.0930740042805,0.0025077136855,0.0048569404597,18,29,29
ENSG00000125388,GRK4,-3.3021608029,-0.0946077628237,0.000959430504871,0.0814892843382,0.160927636557,5.10996811269e-05,0.000187774173862,15,22,22
ENSG00000168268,NT5DC2,-3.27039736263,-0.0363169069463,0.0010739650722,0.373014853034,0.135109335865,0.000229486741722,0.000653759236089,75,85,85
ENSG00000187987,ZSCAN23,3.26108579748,0.0924995897402,0.00110986452315,0.0839975680874,0.181306970399,1.52482500944e-05,6.58781062151e-05,12,19,19
ENSG00000120896,SORBS3,-3.25255129793,-0.104502578006,0.00114373948914,0.0937343993863,0.0767349450985,0.00628991571074,0.0101268587159,25,28,28
ENSG00000164346,NSA2,3.24661575996,0.0431407518087,0.00116785943361,0.314015530069,0.614033184247,3.84745979745e-21,9.67664398747e-19,22,24,24
ENSG00000010438,PRSS3,3.23376942801,0.0609728035489,0.00122168042348,0.190714199426,0.286432326832,1.93433362004e-08,1.81626335583e-07,28,33,33
ENSG00000105928,DFNA5,-3.23253352251,-0.0719069290133,0.00122697738944,0.148867107786,0.222880509452,1.19823249692e-06,6.84918804599e-06,27,28,28
ENSG00000114650,SCAP,-3.22903729335,-0.0826173469202,0.00124207696391,0.162959005592,0.185253781458,1.20321310016e-05,5.46154804903e-05,31,41,41
ENSG00000110888,CAPRIN2,3.2134281507,0.0831581549585,0.00131160609351,0.137890943735,0.24881003771,2.31092940798e-07,1.62740401584e-06,41,43,43
ENSG00000136827,TOR1A,-3.20229878935,-0.110633854579,0.00136335506901,0.0719540132143,0.0770565603099,0.00617713239934,0.00997721026367,22,28,28
ENSG00000143376,SNX27,3.17316711132,0.0358374026664,0.00150785706853,0.629061860787,0.295245249561,1.06342356367e-08,1.06074326342e-07,112,130,130
ENSG00000127419,TMEM175,-3.16568616349,-0.0901266927392,0.00154717622778,0.0888678989009,0.127504398771,0.000355222207874,0.000943268417459,23,25,25
ENSG00000213077,FAM106A,-3.16501968771,-0.220622638694,0.00155072457893,0.0177497417317,0.0863622332403,0.00365951094716,0.00659105593543,8,17,17
ENSG00000232629,HLA-DQB2,-3.1602563858,-3.47637867678,0.00157630363431,5.18438773526e-05,0.429483441466,4.33049005349e-13,1.28989946527e-11,1,45,45
ENSG00000102924,CBLN1,3.13725795967,0.945517710761,0.00170536013506,0.0010855446016,0.04775651331,0.032431481069,0.0355863802022,4,5,5
ENSG00000124575,HIST1H1D,3.08285812782,0.0799071000786,0.00205022872343,0.092865760009,0.234625673395,5.72019353784e-07,3.50895290179e-06,8,8,8
ENSG00000143036,SLC44A3,3.07376154384,0.117647261135,0.00211378313305,0.0863142395891,0.234995012621,5.5878284717e-07,3.45983080491e-06,5,5,5
ENSG00000051596,THOC3,3.04291844368,33.8886078115,0.00234295822503,8.05825251757e-07,0.165841952738,3.82523864431e-05,0.00014672177143,1,9,9
ENSG00000085514,PILRA,-3.00201947629,-0.0441432317449,0.00268195016348,0.40488850737,0.639104712569,1.60632382456e-22,5.14184669558e-20,48,65,65
